White,Black,Winner,White is Computer,Black is Computer,White ELO,Black ELO,Move FEN,Move Number
ZMLC,Turamon,1-0,False,False,1642,1708,2r3k1/3n1ppp/1p2p3/3p4/1N1P4/1Pn1PN1P/5PP1/R5K1,40
ToniAilton,madridmadrid,1-0,False,False,1795,1720,r1r5/ppp1BB2/k1n3p1/5b1p/1PN4K/2N5/P1P3PP/3RR3,40
Dassa,vmelnik,0-1,False,False,1744,1698,3rqrk1/1pp3pp/p1n1p1p1/4P1N1/3PNnPP/P7/1P3P2/2RQ1RK1,40
NickBean,burlon,0-1,False,False,1674,1686,3r1r1k/1b2q1pp/p7/1pp2p2/3n1P2/4B1N1/PP3PPP/RQ3RK1,40
Framzowich,MMDD,0-1,False,False,1617,1692,1k3b1r/1pp2qpp/n1r5/1N2p3/2P1Qp2/P2P1P2/5BPP/RR4K1,40
Honoray,AntonioZ,1-0,False,False,1744,1781,1r1q1rk1/4bppn/3p3p/4p3/B1b1P1P1/P1P1BN1P/1P3P2/2K1Q1RR,40
brumel,KIAUA,0-1,False,False,1633,1696,1k1r4/pp5p/1q6/3p1pPb/1P1N1n2/PQ5P/2P1PP2/R3KB1R,40
Achat,alfmin,1-0,False,False,1669,1756,k2r2r1/pp3ppn/8/N2p3p/6bP/P2n2P1/3NPPB1/1R1Q1RK1,40
KIAUA,brumel,1-0,False,False,1689,1640,2kr3r/1pp1np2/B4b1p/3P1b2/8/2P3R1/P1PBQP2/2KR4,40
burlon,Achat,1-0,False,False,1678,1677,3r1rk1/ppq1bppp/5n2/2pP2N1/5P2/7Q/PP4PP/R1B2R1K,40
asmena,LuigiBot,1-0,False,True,1728,1637,2r2rk1/1pp1qp1p/p2p1np1/3Pp3/2P5/1P3PP1/PB4BP/R2Q1RK1,40
LuigiBot,asmena,1-0,True,False,1626,1739,rn3rk1/p2bq1bp/2p3p1/1pN3Q1/1P1pPP2/3P4/P1P3PP/R1B2RK1,40
KIAUA,irishrover,1-0,False,False,1683,1604,2b2br1/ppNk4/4p1n1/6N1/3P1B2/2P1P1P1/Pq3PQ1/R4RK1,40
asmena,LuigiBot,1-0,False,True,1733,1632,2r2rk1/1pp1qp1p/p2p1np1/3Pp3/2P5/1P3PP1/PB4BP/R2Q1RK1,40
JohanSt,eminx,1-0,False,False,1673,1747,1r1r2k1/pbp1bp1p/6p1/2p1P1B1/2Pq4/3B2QP/P1P3P1/R4R1K,40
irishrover,leffejelm,0-1,False,False,1612,1606,1r1q1rk1/1b1p1ppp/pn2p3/2b1P3/2P5/PPpB4/2Q1NPPP/R1B2RK1,40
JohanSt,wbrandl,1-0,False,False,1665,1647,r4rk1/1pq2pbp/p2p2p1/8/b3PN2/PP1P3P/4Q1PN/1R3R1K,40
Enricat,hastony,0-1,False,False,1723,1686,r2q1k1r/p3p1b1/2pnb2p/1p2NppB/3P4/P1N3P1/1P3PP1/1R1QK2R,40
ZMLC,rusalka,1-0,False,True,1634,1655,5r2/n2k1ppp/4p3/2Bp4/4n3/P4N2/1P3PPP/R4RK1,40
aksakal,Enricat,1-0,False,False,1727,1755,3r1rk1/4bppp/p1pp4/4P3/1B6/1P5P/P4RP1/3R2K1,40
Enricat,Muttakin,1-0,False,False,1750,1681,r4rk1/ppp2p2/6p1/3N3p/2P1P1b1/8/PP3RB1/R5K1,40
Ernult,SEBASCHESS,0-1,False,False,1720,1720,2b1kb1r/p7/5pnp/4p1p1/1n6/3R1P2/PNP1K1PP/6NR,40
lyndonlarouche,Kapitancruise,0-1,False,False,1714,1729,r1nq1r1k/5ppp/p2p1bn1/1p1PpN2/8/2P1BQ2/PPB2PPP/3RR1K1,40
GuadeloupeFrance,rusalka,1-0,False,True,1697,1648,1r4k1/pp3ppp/2nN2b1/3p4/3P1QP1/8/PP1B1PP1/R5K1,40
asmena,burlon,0-1,False,False,1746,1668,r1b2r1k/pp2b1pp/5q2/2p5/4PP2/2PP1Q1P/P2N2K1/R4R2,40
ANTONIOPAPICHULO,LuigiBot,1-0,False,True,1761,1673,1r4k1/pb3rpp/3bp1q1/1BRp1p2/P2N4/4PN1P/5PP1/3Q1RK1,40
LuigiBot,ANTONIOPAPICHULO,0-1,True,False,1679,1755,r3k1nr/1p3pp1/3p3p/4p3/P3P3/1P1PPP2/2P4q/R2QRK2,40
ANTONIOPAPICHULO,LuigiBot,1-0,False,True,1748,1686,3r2r1/p1k5/p2bpnp1/2p4p/8/P1Q2P1P/1PP3P1/R4RK1,40
LuigiBot,ANTONIOPAPICHULO,0-1,True,False,1693,1741,1k3bnr/1p1q1p2/p1r3p1/3pp2p/P6P/1P1P1P2/KBPQBP2/1R4R1,40
ANTONIOPAPICHULO,LuigiBot,0-1,False,True,1751,1683,2qr2k1/1p1b1ppp/p2b4/3Q1p2/1P2n3/P3P2P/1B2BPPN/5RK1,40
LuigiBot,ANTONIOPAPICHULO,0-1,True,False,1690,1744,r2q1rk1/1pp2pp1/p6p/3Pp1n1/4P1PP/2NRP3/PPP3R1/2K2B2,40
ANTONIOPAPICHULO,LuigiBot,1-0,False,True,1737,1697,r1br2k1/1pq1pp2/1n3npQ/p2PP1Np/2p5/P1N4P/1PP1B1P1/R4RK1,40
LuigiBot,ANTONIOPAPICHULO,0-1,True,False,1704,1730,r1bq2k1/1p3pp1/p3r2p/3p3P/6P1/P2P1P2/1PP1Q3/1R2K2R,40
prawngrabber,CarveItUp,1-0,False,False,1763,1771,4r1k1/ppq3pp/1npb1p2/3p4/3P4/1PPNPNP1/P2Q2KP/R7,40
corneliosif,nicapol,1-0,False,False,1793,1769,3q1rk1/1rpnnpp1/1pN1p2p/p7/P2PP3/1P3PP1/1BQ3KP/2RR4,40
LuigiBot,asmena,1-0,True,False,1692,1755,r2q1r2/4n1bk/p2pRppp/1ppP4/2Pp2Q1/1P1B4/PB1P1PPP/1R5K,40
rusden,PERSILOSKY,1-0,False,False,1745,1749,r2q4/p5bk/2p3pp/2p1Rp2/8/2PP2P1/PP3P1P/R1Q4K,40
asmena,LuigiBot,0-1,False,True,1765,1682,2r2rk1/1pp1qp1p/p2p1np1/3Pp3/2P5/1P3PP1/PB4BP/R2Q1RK1,40
LuigiBot,asmena,1-0,True,False,1672,1775,r4rk1/3n1pbn/p3q2p/1p1PP1p1/2p2P2/2NBB1Q1/1PP3PP/1R3RK1,40
nicapol,Achat,1/2-1/2,False,False,1772,1653,3r3r/pp2bk1p/6p1/3p1n2/3q4/5Q2/PP1N3P/R1B1R2K,40
asmena,LuigiBot,1-0,False,True,1769,1678,2r2rk1/1pp1qp1p/p2p1np1/3Pp3/2P5/1P3PP1/PB4BP/R2Q1RK1,40
LuigiBot,asmena,1-0,True,False,1668,1779,r5k1/4bpp1/p1q4p/Qp6/2p1P3/2P2P2/PP1B2PP/R5K1,40
asmena,LuigiBot,1-0,False,True,1773,1674,2r2rk1/1pp1qp1p/p2p1np1/3Pp3/2P5/1P3PP1/PB4BP/R2Q1RK1,40
Achat,tareeqhmeishi,0-1,False,False,1660,1715,r3r1k1/2b1qp1p/ppb3p1/2p4n/1PPpPP2/P2N2P1/2QN2BP/1R2R1K1,40
LuigiBot,asmena,0-1,True,False,1680,1767,rn3q1k/p4Pp1/2b4p/2b5/p2pPR2/6N1/P1PP2PP/2BQ3K,40
PERSILOSKY,DasR,1-0,False,False,1742,1714,1k1r3r/ppq1bpp1/4pn1p/2p4P/2NP1B2/6P1/PPP1QP2/1K1R3R,40
asmena,LuigiBot,1-0,False,True,1761,1686,2r2rk1/1pp1qp1p/p2p1np1/3Pp3/2P5/1P3PP1/PB4BP/R2Q1RK1,40
LuigiBot,asmena,1-0,True,False,1676,1771,3r2k1/2q1b1p1/2np3p/4pr1n/p1P4P/P1P1BP2/1P2Q1P1/3RK1NR,40
CraigMorgan,PERSILOSKY,0-1,False,False,1644,1736,4q1k1/p4ppp/2n2b2/2pQ4/2P5/PPp2N2/2P2PPP/6K1,40
asmena,LuigiBot,1-0,False,True,1765,1682,q3nrk1/rppbpp1n/p5p1/3PP2p/2PQN3/1P4PP/PB4B1/R4RK1,40
LuigiBot,asmena,1-0,True,False,1672,1775,7r/1p4Rp/1pnkpb2/3p4/5B2/2NP4/PPP3PP/R5K1,40
asmena,LuigiBot,1-0,False,True,1769,1678,2r2rk1/1pp1qp1p/p2p1np1/3Pp3/2P5/1P3PP1/PB4BP/R2Q1RK1,40
burlon,PERSILOSKY,0-1,False,False,1693,1729,r4rk1/4qpb1/3p3p/2p4Q/1p1nN3/P2P4/1P4PP/R1B2R1K,40
CarveItUp,tareeqhmeishi,1-0,False,False,1770,1725,r4r1k/1ppnq1pp/p5b1/P2Pp3/1P2Pp2/2N2B2/2Q3PP/1R3RK1,40
PERSILOSKY,winsup,1-0,False,False,1723,1653,4r1k1/2pR1npp/p1p5/1r2P3/2N5/1P2R3/P1P2P1P/6K1,40
LuigiBot,Jinjax,0-1,True,False,1693,1639,r2q1rk1/1Q2bppp/4p3/p1p1P3/b1P2Pn1/P2P1R2/1P1BN1PP/R5K1,40
Jinjax,LuigiBot,0-1,False,True,1655,1686,5r1k/pbqp1pp1/2p4p/8/1P2rP2/P1B2Q2/6PP/1R3R1K,40
LuigiBot,Jinjax,1-0,True,False,1678,1674,r3r1k1/4Rppp/p1p1bB2/Pp1p4/8/1P1B1Pq1/2PP2P1/R2Q2K1,40
Honoray,RahulC,1-0,False,False,1739,1682,r2qr1k1/1p3pp1/2n1b2p/4p1b1/p3P1PP/P1PP2B1/1P1NQP2/2K3RR,40
Jinjax,LuigiBot,0-1,False,True,1695,1669,2k5/pp2pp1p/2p2pr1/2P5/2b1P2Q/P3qP2/1PPr1RBP/5RK1,40
winsup,PERSILOSKY,1-0,False,False,1643,1733,r1r3k1/pp3p1p/3pb1pB/4n3/R7/bN1B2NP/P1P3P1/5RK1,40
LuigiBot,Jinjax,0-1,True,False,1677,1674,r4rk1/1p2bppp/p1Q1b3/8/3P4/2nP3P/PP3PP1/1RB1R1K1,40
RahulC,Honoray,1-0,False,False,1672,1749,r3k3/1pq1Bn2/p3R3/7Q/7p/b7/P1P2PPP/4R1K1,40
Jinjax,LuigiBot,1/2-1/2,False,True,1674,1677,r5k1/3bNppp/1p2pn2/pNq1n3/P1p5/7P/1PQ1BPP1/3R1RK1,40
chessbliss,lyndonlarouche,1-0,False,False,1756,1721,r3br2/ppp2pk1/3bp2N/8/2PP3q/2P1B2B/P1Q3PP/5RK1,40
winsup,burlon,0-1,False,False,1640,1678,r1q1r1k1/pp4pp/2p2P2/8/7R/5N2/PPP2PP1/2K4R,40
LuigiBot,Jinjax,1-0,True,False,1668,1700,r4rk1/3nbppp/1q2p3/p1p1P3/1p3P2/1P1bBN1P/P2PN1PK/2RQ1R2,40
Jinjax,LuigiBot,0-1,False,True,1731,1658,2kq1bQ1/pp1rpp2/3p2pB/2pP4/8/2P5/PP3PPP/R3R1K1,40
LuigiBot,Jinjax,1-0,True,False,1647,1768,r3n1k1/pp4p1/2p1qbQp/3p4/3P4/P7/1P1PNPPP/R1B2K2,40
lyndonlarouche,Honoray,0-1,False,False,1729,1741,r3k2r/p1pbqp2/1p2p3/1N2bn2/P1B4p/1QP4P/1P3BP1/R4RK1,40
LuigiBot,Jinjax,0-1,True,False,1640,1793,r3r1k1/p2q1pp1/2p1b2p/1p1p2b1/1P4P1/P1NP1Q1P/1B1PRP2/4R1K1,40
Jinjax,LuigiBot,1-0,False,True,1770,1645,3qr1k1/p2bppbp/1p1p1p2/8/1P1PP3/P5Q1/2r2PPP/1RB1R1K1,40
LuigiBot,Jinjax,0-1,True,False,1651,1742,r1b2rk1/4qp1p/3b2pQ/p3n3/3BP3/P7/2PPBPPP/R2R1K2,40
Jinjax,LuigiBot,1-0,False,True,1705,1658,2rk2r1/4pp1p/pq1p1p2/1p1N4/1P1nPb1N/3P1BPb/2P2P1P/1R1QR1K1,40
LuigiBot,Jinjax,1-0,True,False,1648,1769,r5k1/1p4pp/p1p1p3/3pn2n/P7/1PN2PbP/2PPB1P1/R1B2K2,40
Jinjax,LuigiBot,1-0,False,True,1725,1655,2bqk2b/1p1ppr2/2r3pp/p3P3/3pNP2/3P4/PPPB2PP/R2Q1RK1,40
bestcoast,Honoray,1-0,False,False,1764,1749,1k1r2nr/2p5/p1n1Bq2/1p1P4/8/P7/1PPQ1PPP/R3R1K1,40
LuigiBot,Jinjax,1/2-1/2,True,False,1653,1741,r2q1rk1/5ppp/5n2/1p2Q3/1p2P3/3P4/P1P1RPPP/R6K,40
Jinjax,LuigiBot,1-0,False,True,1663,1661,2r2kr1/np2p3/pq1p1p1b/3P3p/PPpN4/2P3B1/5PPP/R2Q1R1K,40
CraigMorgan,edrobaza,1/2-1/2,False,False,1632,1728,r3r1k1/p1p2ppp/1p2p3/3nP3/5P2/1P1qP3/P2B1QPP/2R2RK1,40
rusalka,GuadeloupeFrance,1-0,True,False,1637,1707,r3kb1r/1pp2npp/5p2/p2Rq3/P1B1P3/2N2P2/1P2Q1RP/4K3,40
CraigMorgan,edrobaza,1-0,False,False,1620,1739,1k1r2B1/1p6/p1b1Q1p1/3pn1P1/8/1Pq1P3/P1PN1PP1/2RK4,40
edrobaza,CraigMorgan,0-1,False,False,1750,1607,2rq1rk1/4n1p1/p3p2p/3p4/pP6/2bBBP2/P1P2PRP/2Q1R2K,40
burlon,Jorocco,1-0,False,False,1664,1706,rnb1kr2/p1pp1pq1/1p6/3PP1p1/8/2PB2R1/PP1NQ1P1/R4K2,40
CraigMorgan,Gameoverllll,0-1,False,False,1616,1643,2r2rk1/pbq2pp1/1p2pn1p/4P3/3Pp3/2P1B2Q/PP1N1RPP/R5K1,40
Gameoverllll,CraigMorgan,0-1,False,False,1665,1605,3r1rk1/1pqbnpbp/p1n1p1p1/2N1P3/1PB4P/P4N2/1BK1Q1P1/3R1R2,40
guarionex,Socalblue,1-0,False,False,1786,1796,r3kr2/p3bp1p/1q1pb3/1pp5/4PNP1/1PQ2N1P/P1P2P2/2KR3R,40
saracens,Honoray,0-1,False,False,1711,1737,1k1r3r/2pbq3/Q3p2p/6b1/5B2/3R4/PPP3PP/5RK1,40
Honoray,saracens,1-0,False,False,1729,1719,5rk1/ppp3p1/1Bnn1r1p/4p2P/4P3/1PPP2R1/4QP2/RN2K3,40
saracens,Honoray,0-1,False,False,1727,1721,rn2k1nr/6bp/4b1p1/pp1p2B1/1p1P4/8/PPPQ3P/2K1R3,40
Honoray,saracens,1-0,False,False,1712,1736,r3r3/ppp2kQp/2n4B/2q2B2/4pp2/2P4P/PP3P2/R3K1NR,40
saracens,Honoray,0-1,False,False,1745,1703,r1b1k2r/1pN1n1b1/p1nQP1q1/5p2/8/7P/PPP2PP1/R1B1R1K1,40
Honoray,saracens,1-0,False,False,1694,1754,r2q1rk1/4b1pp/3p4/2p1pbPP/p1P2B2/Pp1P1N2/1P1NQP2/2K3RR,40
henriquerenno,burlon,0-1,False,False,1621,1657,3r1rk1/1p4pp/1b2pn2/p3B3/PQ1p4/1N6/1P3PPP/2R2RK1,40
NAFUS,Chesstronik,1-0,False,False,1753,1662,r1bq1rk1/p1p3p1/2np4/1p2p3/4Pp1p/2PP1PbP/PP1NBBPN/R2Q2K1,40
GayanovK,rusalka,1-0,False,True,1799,1650,4r1k1/pp3rp1/2Pq3p/4p3/1PP1Qp2/P3P1P1/5P1P/R4RK1,40
saracens,Honoray,0-1,False,False,1764,1684,r2qk2r/2pbn1bp/3p1pp1/3N4/1Q2PP2/1N2B3/PP4PP/2KR3R,40
Honoray,saracens,0-1,False,False,1690,1758,r4rk1/2p2ppp/bp6/8/N3PpPP/1B1q1P2/P4K2/2Q3NR,40
bradipo,richardmario,0-1,False,False,1664,1620,r1r3k1/p3qppp/1p2p3/3pPn2/3PP3/P2Q4/P2B2PP/2R2RK1,40
saracens,Honoray,0-1,False,False,1768,1680,1r3rk1/3bq2p/3pNppb/2nPp3/p3P2P/P4N2/1PQ2PP1/1K1R1B1R,40
saracens,Honoray,0-1,False,False,1789,1659,r2qr1k1/2pb2bp/1pn1p1p1/p4P2/6P1/B1N1Q3/PPP1B3/2KR3R,40
richardmario,bradipo,0-1,False,False,1627,1657,r4rk1/p1q3pp/1p2p3/1Qb1N3/3p4/4B3/PP3PPP/R3R1K1,40
Honoray,saracens,0-1,False,False,1664,1784,r1b2r2/ppp1n1p1/7k/4p1qP/3pP3/1BPPnP2/PP1N3Q/R3K1R1,40
saracens,Honoray,0-1,False,False,1795,1653,r5k1/2pbq1bp/3ppnp1/4P3/1rPP4/1B1Q1N2/1P3PP1/1NKR3R,40
agrfor,LuigiBot,0-1,False,True,1643,1654,r4rk1/p7/1pnbb2p/3p1pBq/2pP4/P1P2N1P/1P1Q1PP1/RB3RK1,40
bradipo,richardmario,1-0,False,False,1649,1635,r3rk2/pR2Rpp1/3p1n1p/q2P4/5B2/6P1/5PBP/1Q4K1,40
saracens,Honoray,1-0,False,False,1785,1663,4k1nr/3b1pbp/n1p1p3/3pPp2/3P4/qP1Q2N1/P2BB1PP/1K1R1R2,40
mayan,saracens,0-1,False,False,1728,1778,2r1r3/pp4bk/2n2p1n/2NPpq1p/6pP/4P1B1/PP3P1N/R2QK1R1,40
richardmario,bradipo,1-0,False,False,1626,1658,2rqrbk1/1p1b1pp1/p3pn1p/3pB3/3N4/2P2BP1/PP1Q1P1P/R3R1K1,40
bradipo,richardmario,1-0,False,False,1650,1634,r5k1/2qnbrpn/p1p1p1Np/2Pp1p2/P2P1P2/2B1P2P/3QN1P1/R4RK1,40
calimanf,saracens,0-1,False,False,1653,1773,r1b1kr2/pp2n1Qp/1q2p2P/3p4/3R2P1/2N4N/PP2PPp1/2K4R,40
saracens,calimanf,1-0,False,False,1767,1659,2kr3r/pppq1p2/3p1Q2/P1bP4/2BP3p/6pP/1P3PPB/R4RK1,40
LebronofChess,ToniAilton,1-0,False,False,1654,1795,r3r2k/pp3p1p/1q1bbp2/2pN3Q/5P2/P2P4/BPP3PP/1R3RK1,40
borell,guidogc,0-1,False,False,1681,1755,3r1q1k/ppp4p/4b3/6N1/3p1r2/b2P3P/1PPQBP2/2K3R1,40
cumbrian,irishrover,0-1,False,False,1696,1608,1k3br1/p1pr3p/2p2p1n/2Npp3/1P1P2b1/2P1P3/P2N1PPB/R1R3K1,40
calimanf,saracens,0-1,False,False,1665,1761,r1b2k2/p1p4r/4p2p/1p2q1pQ/8/P2BpP2/1P4PP/1KR1R3,40
RahulC,richardmario,0-1,False,False,1690,1632,r4rk1/p5pp/2p2p2/3pn3/5P2/1PP1B3/P1P2P1P/R4K2,40
LebronofChess,bradipo,0-1,False,False,1663,1641,r4rk1/pp3pp1/7p/3bN3/3p1P1b/1P4PP/PP1B4/R2K2R1,40
richardmario,RahulC,1-0,False,False,1622,1700,6k1/p4ppp/2p5/3p4/1r1P4/1P5P/P2NrPP1/3RR1K1,40
airbrushart,ricardoolivero,1-0,False,False,1657,1630,r2q1rk1/ppp2pp1/7p/4n3/4B3/2N5/PPPB1QPP/R6K,40
bradipo,JustMicgo,0-1,False,False,1647,1714,1r3rk1/b1q1npp1/p1p4p/2P1B2b/1P2Q3/P3P1P1/3R1PBP/R5K1,40
irishrover,whitejediknight,0-1,False,False,1613,1756,r2qr3/4kpp1/pb5p/2p1p3/8/P6P/1P2KPP1/RNQ4R,40
calimanf,richardmario,1-0,False,False,1657,1637,r4rk1/1p2b1pp/p3qp2/8/2N1P3/2B3Q1/1P3PPP/R4RK1,40
emajogi,Socalblue,0-1,False,False,1648,1788,2k5/ppp2pp1/2p1P3/5Pr1/2b5/2P5/P4K1P/R3R3,40
airbrushart,nathanlyle,1-0,False,False,1649,1634,r3k2r/2q3p1/p1p2p2/3Np2p/1P1bP1n1/P2P1R1P/3B2P1/2R2Q1K,40
yosoylaley,vijayrkaria,0-1,False,False,1777,1792,2r3k1/Bp1n1ppp/3q1nb1/3pp3/4P3/1N1Q1PP1/PP4BP/3R2K1,40
ricardoolivero,Mundt,0-1,False,False,1637,1690,2k2rnr/1b1n4/pq2p2p/1p1p1p1B/2pP4/P1P3QP/1P1N2PN/R4RK1,40
Honoray,bradipo,1-0,False,False,1644,1655,r1b2r2/pp3pk1/2p1pqp1/3n4/3P1P2/2P3P1/PP1N3Q/2K3RR,40
Socalblue,calimanf,1-0,False,False,1783,1662,3r1rk1/2p1p1nb/p6p/1p1qNPp1/3PN2P/P2Q1P2/1PP5/3RK2R,40
winsup,Tjoo,0-1,False,False,1631,1768,2kr1r2/ppp2pb1/2n1p1p1/4P2p/3P2q1/1NQ5/PPP4P/2KRR3,40
emajogi,elfusilado,0-1,False,False,1656,1641,r2qr1k1/p1B2p2/2p2n1p/2P3p1/1P1pP3/P2B1b2/1N3PPP/R4RK1,40
irishrover,Honoray,0-1,False,False,1612,1637,1k1r3r/1ppbq2n/p2pp3/N3b3/2Q1P1p1/2P3P1/PP4BP/R1B1R1K1,40
rusalka,emajogi,1-0,True,False,1653,1664,3r1rk1/1bp1qpp1/p3p2p/4P3/5P2/P1N3QP/1PP3P1/2RR2K1,40
TheGrey,hecklepeckle,1-0,False,False,1693,1648,r2nn1k1/2p1q1p1/p2p3p/1p1P4/4pr2/2P1Q2P/PP3PPN/R3RNK1,40
richardmario,Honoray,0-1,False,False,1645,1624,2kr2nr/1p1bq3/p1p1pb2/5p2/4BQ2/2N3P1/PPPB1PK1/R3R3,40
ricardoolivero,RajaSakti,0-1,False,False,1644,1676,r1b2rk1/1p4p1/4pp2/p2p4/2BP1R2/P1P4P/1P4PN/R5K1,40
saracens,richardmario,1-0,False,False,1710,1659,r3kb1R/p3qpp1/1p1p2b1/2p5/2P1p1QN/4B3/PPP2P2/2K5,40
LuigiBot,Carsidi,1-0,True,False,1626,1742,3qnrk1/2nbb1p1/r7/1pP1p1p1/p2pP3/P2P1B1P/2PB1PP1/RNQ1R2K,40
richardmario,arivaca,1/2-1/2,False,False,1657,1751,r2q1rk1/1p1bpp2/p2p3p/2pP2p1/2P1P3/2NQ1PP1/PPB2K2/R7,40
Grimmus,ricardoolivero,0-1,False,False,1679,1635,r5k1/2Nnb1pb/p2p3p/3P4/4n3/1P2B3/1PP3PP/RN4K1,40
saracens,winsup,1-0,False,False,1691,1638,r4rk1/3bq2p/2pbp1p1/P2p1p2/3P1P2/2PBQ3/3B2PP/R4RK1,40
winsup,saracens,0-1,False,False,1645,1684,2rq1rk1/4bppp/4p3/N2bP3/1p2pPP1/1P2B2P/1P2Q3/R2N1RK1,40
TheGrey,MRZWISCHENZUG,1-0,False,False,1685,1673,3r1rk1/p2qpp2/2p2bp1/1pp2P1P/4P3/3PNN2/PPPQ4/2K4R,40
hecklepeckle,richardmario,0-1,False,False,1656,1649,r4rk1/ppp2pp1/3p4/4p1q1/4PnPp/1PPB1P2/P1P3PQ/3R1RK1,40
saracens,winsup,1-0,False,False,1677,1652,r4rk1/pppn3p/5pp1/P1q5/3p1P2/1P1P1Q2/1P1B2PP/R4R1K,40
FyFazan,irishrover,1-0,False,False,1692,1618,3r3r/p1k2ppp/1npP4/2p5/6n1/2P1BN2/PPq1BPPP/R3R1K1,40
Socalblue,hecklepeckle,1-0,False,False,1780,1661,r1bq1r2/6k1/pp2pbp1/3p1p1p/2pP2P1/P1N1PP1R/1PP1Q1P1/2K1N2R,40
winsup,saracens,0-1,False,False,1660,1669,r1b2rk1/5ppp/p7/2p5/1p4q1/3pP3/PP1K2P1/R2QN2R,40
gercole,edrobaza,1-0,False,False,1715,1759,5rkr/pb1p2qp/1p1Pp3/2p2p2/2P2Q2/3PP1N1/PP3RPP/R5K1,40
MRZWISCHENZUG,TheGrey,1-0,False,False,1664,1694,6k1/b1r2ppp/1p1p4/1B6/2PPn1Qq/7P/PP3PP1/R1B2RK1,40
saracens,winsup,0-1,False,False,1678,1651,r2q1rk1/4bppb/p2p3p/1ppPp2P/4P1P1/PPN2N2/1P2QP2/2K3RR,40
maraeka,cocoykima,1-0,False,False,1758,1799,r1b2rk1/3n1pp1/p1p2q1p/1p3P2/4PQRn/2N4P/PPP1B2N/1K1R4,40
guidogc,FyFazan,0-1,False,False,1740,1683,6k1/1bpR1pp1/pr4rp/7n/8/2N2P2/PPP2KPP/2B1R3,40
winsup,saracens,0-1,False,False,1659,1670,r2r2k1/pp2bpp1/2p4p/1q3P2/3Bp1P1/4Q2P/PPP2P2/2KR3R,40
TheGrey,MRZWISCHENZUG,0-1,False,False,1703,1655,r4rk1/1pq3b1/p5pp/2p1pp2/2R5/P2PBB1P/1PP2PP1/R5K1,40
cocoykima,maraeka,1-0,False,False,1792,1765,5rk1/1pp3p1/p1nbqr1p/4p2P/2B1P3/2P3Q1/PP1N1P1R/R3K3,40
saracens,hecklepeckle,1-0,False,False,1662,1663,r1b2Rk1/1ppp2p1/p5QB/4n3/3P4/8/PPP3PP/6K1,40
edrobaza,gercole,1-0,False,False,1752,1722,r5k1/2p1Nrp1/p1q1bn1B/4p2P/1p2P3/6Q1/PPP1BP2/2KR3R,40
henriquerenno,TheGrey,1-0,False,False,1611,1713,3r1r2/p3ppkp/1q4p1/4P3/8/1P6/2P2RQP/R6K,40
DejunQian,MRZWISCHENZUG,0-1,False,False,1614,1648,2r3k1/pp3ppp/3Br3/2P2b2/8/P3PN2/1P3PPP/3R2K1,40
saracens,hecklepeckle,1-0,False,False,1645,1680,1r1q1rk1/ppp3pp/8/1QPpp1b1/5pP1/3P1P1P/PP6/R1B2RK1,40
richardmario,comradeogilvy,1-0,False,False,1637,1605,1nk3rr/Q1p2p2/1p1p1q1p/4p3/2N1P2n/2PP2PB/PP3P2/R4RK1,40
bradipo,saracens,0-1,False,False,1664,1636,3r1rk1/ppq1b1pp/2pp1p2/8/2PnQ3/1PN2PPb/PB5P/R3R1KB,40
surios,burlon,1-0,False,False,1724,1661,r4rk1/pp4pp/3p1q2/2pPn3/5P2/1P5P/P3Q1P1/R1B2RK1,40
irishrover,crashoverriiide,0-1,False,False,1604,1677,3r1rk1/ppq2p1n/3p1bpP/4n2b/3NP2P/1Q6/PP3PB1/R1B1KN1R,40
ANTONIOPAPICHULO,rzviel,0-1,False,False,1737,1766,6k1/1p1bb1pp/pq2p3/3pP3/P2P4/1Pr4P/6P1/1RB1QNK1,40
saracens,bradipo,1-0,False,False,1627,1673,2b2rk1/p4p1p/1p3p2/2qBb2Q/2P5/3R4/P4PPP/5RK1,40
rusalka,RaGhUChOwDaRy,1-0,True,False,1637,1602,r1bq4/1pp3pk/p1n4p/8/2B2N2/P7/1PP2PPP/1RK3R1,40
adder,WiartonBoy,1-0,False,False,1687,1635,r4rk1/pp3p1p/q3p1p1/2p5/5P2/P1BP2P1/1PP2RKP/2Q5,40
richardmario,mayan,0-1,False,False,1663,1721,2k4r/ppq2p2/1npbppp1/8/P2P1P2/1PN3P1/2PQB1K1/7R,40
bradipo,saracens,0-1,False,False,1682,1618,1nb1r1k1/1p1q3p/1Ppp1n2/2P2pp1/3P4/2NN2P1/1Q3PBP/5RK1,40
mayan,richardmario,1-0,False,False,1714,1670,3r3r/1bp1k2p/p1n4n/1pP1N3/4Pp2/P2P3P/1B3PP1/R3KB1R,40
brunftbert,TheGrey,1-0,False,False,1757,1715,1r6/pbpkbp2/1pnp2p1/4p2r/2P1P3/1P4P1/PB2PPB1/R2RN1K1,40
BOBSHOOK,Itcdevils,1-0,False,False,1628,1637,r3k1nr/1p1b1pp1/p2pp1Pp/8/6Pq/P2BQR1P/1PP5/R1B3K1,40
saracens,bradipo,1-0,False,False,1608,1692,r1bq1rk1/3n1pp1/pp1P4/2pN2p1/2P5/3R1N2/PPQ2PPP/3R3K,40
richardmario,mayan,0-1,False,False,1677,1707,2k4r/ppq2pp1/2p1p2p/8/3rNbb1/P2B1N2/1PP1QPK1/R3R3,40
