White,Black,Winner,White is Computer,Black is Computer,White ELO,Black ELO,Move FEN,Move Number
Coni,vjgreen,0-1,False,False,1546,1582,r4rk1/p1pp1p2/1p3q1p/5R2/3nPP2/4Q2P/PPP3P1/1K5R,40
MisterMustard,Waldiii,0-1,False,False,1592,1552,r2qr1k1/p1b2pp1/2p2n1p/1pPp4/1P1PN1PP/8/P2QBP1N/2KR3R,40
leffejelm,Nealtheverb,1-0,False,False,1573,1521,1rb1r2k/pp6/1b3p1p/4p3/1PB1P3/P4N1P/5PP1/R4RK1,40
simongriffin,vjgreen,1-0,False,False,1538,1597,5rk1/3n1ppp/r2p1n2/ppp5/4PB2/P6P/BqPQ1PP1/RR4K1,40
Cantabrico,oradiaa,1/2-1/2,False,False,1487,1485,2rqr1k1/1p2bppp/p1p1p3/1PPp3b/P2PnBP1/4PN1P/3NQP2/R4RK1,40
KENR,perthao,0-1,False,False,1485,1571,r5k1/1p3ppp/pp3q2/3b3r/1P2PP2/P4R2/2PQ2PP/5RK1,40
Cantabrico,Gurucool,0-1,False,False,1497,1539,r4rk1/1pp1bpp1/p1n1p2p/3q4/1PNPP3/P4Q1P/5PP1/R3R1K1,40
elcafetero,JJCH,1-0,False,False,1520,1499,1r2r3/p1pkbppp/3p4/5P1n/3N4/1PP2P2/P4KPP/R1B1R3,40
serrag,LaurentDelaon,0-1,False,False,1440,1404,r3k3/p4p1r/2pp4/2p1p2q/4P1bB/3P1Nb1/PPPN2P1/R1Q2RK1,40
ZMLC,circum,1-0,False,False,1572,1413,r7/3k1pp1/p3p3/3p3p/3P4/2r1PP2/P3R1PP/R5K1,40
AldiReno,serrag,0-1,False,False,1450,1432,r2q3r/pb2nkn1/1p1pP1pp/2pP1p2/2B2P1P/2N5/PPPQ3R/R3K1N1,40
yazdaniam,jfstepha,0-1,False,False,1466,1524,1r4k1/4bppp/3ppn2/pQ4B1/3pP3/P2P2P1/5PBP/5RK1,40
Luzilein,retonaef,0-1,False,False,1402,1598,r1Q2rk1/p2n1ppp/1p1p4/3P2B1/1nP5/8/PP2BPPP/1RR3K1,40
haybail,simongriffin,1-0,False,False,1588,1545,2r1r1k1/1p3pp1/pb2p2p/3p4/4bPNq/P1P1P1RP/1P4P1/R1B1Q1K1,40
valeck,alwayslearning,1-0,False,False,1446,1423,r1bqr3/ppp1kp2/2n2Q2/6P1/3PNp2/2P5/PP4P1/n2K3R,40
sailingsoul,IsidroTrabalon,0-1,False,False,1439,1521,2rq3r/pp3p2/3kpn1p/2Np2p1/QP6/2P1P2P/P4PP1/3RK2R,40
chichakly,IsidroTrabalon,1-0,False,False,1595,1527,r7/ppn1bkn1/2p4p/3pP3/3P1P2/2Pb1RPB/PP1N3P/R1B3K1,40
leffejelm,Rupom,1-0,False,False,1565,1489,r4rk1/1p3ppp/2p1b3/p1P5/4P3/P2qQ3/1P3PPP/R1B2RK1,40
IsidroTrabalon,Dacoit,0-1,False,False,1527,1525,1r2kbr1/2pq1p2/p7/5pp1/1P1Pp2p/4P2P/PPQ1NPP1/1K1R1R2,40
BraMor,sailingsoul,1-0,False,False,1594,1439,7r/2pk1p2/prnp1q1p/2n1p1p1/1PQ1P1P1/2PP1NP1/5PB1/R3K2R,40
alwayslearning,serrag,1-0,False,False,1427,1403,3r2nk/rp2Npbp/p2p2p1/4p3/4P3/PP3N1P/1BP2PP1/R3R1K1,40
serrag,alwayslearning,0-1,False,False,1411,1419,2bqr1k1/2p2pp1/7p/p1p1p3/P1PpP3/3P1NQ1/1r3PPP/R5RK,40
Lancophone,serrag,1-0,False,False,1400,1419,r3r2k/5pn1/2p1pNpp/pb1p4/3P4/P4Q2/1PP2PPP/R3K2R,40
Gotbe,LuigiBot,0-1,False,True,1441,1591,r1r3k1/pp3ppp/4p2q/3p4/b1pP1P2/4Q1P1/PP2N1BP/R4RK1,40
serrag,Luzilein,1-0,False,False,1416,1410,1r1r2k1/p4pp1/p1p1b2p/4N3/4PP2/2P1N3/P5PP/R4RK1,40
Gurucool,RedOnion,0-1,False,False,1550,1592,2r5/4kpb1/r2p1q1p/p3p1p1/4P3/Q3B2P/PPP2PP1/2KR3R,40
Mashal,LuigiBot,0-1,False,True,1468,1597,r4rk1/pb1ppqbp/np1n2p1/3P1pP1/P1p2P2/2P1NB1P/1PQNPB2/R4RK1,40
IsidroTrabalon,KingWildBeast,1-0,False,False,1519,1517,2krr3/pp4pp/1q3p2/3pn3/2pN4/P1P1P2P/1PQ2PP1/2KR3R,40
RedOnion,Coni,1-0,False,False,1585,1553,r1bb1qk1/pp4p1/2p3Np/n2pB3/3P3Q/2P2N2/PP3PPP/R4RK1,40
LuigiBot,Mashal,1-0,True,False,1592,1473,r2q2rk/1b3pb1/1pp1p1p1/p2pP3/Pn1P4/1PN1BB2/2PQ1PPP/2R1R1K1,40
Mashal,LuigiBot,0-1,False,True,1479,1586,r1b1k2r/1pppq1b1/p1B1p3/4Pp2/1P1P1Bp1/P1PQ2P1/3N3P/R4RK1,40
LuigiBot,Mashal,0-1,True,False,1597,1468,r2q4/1b2nkb1/2p2n1r/3p4/p1BP4/3Q3P/PPP1RPP1/4R1K1,40
Mashal,LuigiBot,0-1,False,True,1473,1592,1r3rk1/pp2pp1p/b2p4/2pn2p1/2P3P1/1P3P1P/P2qNBB1/Q3R2K,40
KingWildBeast,IsidroTrabalon,0-1,False,False,1525,1511,2kr4/p1q1b1p1/2p2rpp/2pn4/2B2PP1/1PN5/P1PP2QP/4RRK1,40
VVidyadhar,alwayslearning,1-0,False,False,1453,1434,r1q1r1k1/ppp2Qp1/3p3p/8/1P6/P1nP3P/2P3PN/R1B2RK1,40
LuigiBot,KINGJarthur,1-0,True,False,1586,1504,2kr4/1bpp1p1Q/p1q1p3/1p6/3PP3/PBN5/1PP1Nr1P/2KR3R,40
KINGJarthur,LuigiBot,0-1,False,True,1510,1580,5rk1/p1pp1p1p/b3R1p1/N1bp4/8/1P5P/PKPP1PP1/6QR,40
alwayslearning,VVidyadhar,0-1,False,False,1443,1419,r3k1r1/npp2p2/p3p3/3pP1qb/5R2/P1N1P2P/1PP2Q2/R6K,40
LuigiBot,KINGJarthur,0-1,True,False,1590,1500,1k1r2r1/p1ppq3/Bpb2P2/4p2p/1PQ5/2P1P1P1/P1P4P/R4RK1,40
YVVY,KINGJarthur,0-1,False,False,1545,1461,2kr2nr/p1pp4/1pb1pp2/3P2Nq/4P1p1/2P3P1/PP2R2P/R1BQ2K1,40
LuigiBot,KINGJarthur,1-0,True,False,1598,1471,2kr2nr/pbpp4/1p6/4Bp1p/1nP1P3/q2P3P/2P2P1P/1R1QKBR1,40
Rexonarus,Bestukmow,1-0,False,False,1449,1565,r4r2/1p1b1k1B/p1p1p3/3pP1B1/3P2Q1/2P4R/Pq4PP/5RK1,40
Rexonarus,LDopa,1-0,False,False,1439,1539,r2qkb2/5pp1/p3p3/1p6/2pPpP2/2P1P2P/PP2Q3/R1B2NK1,40
Bestukmow,ALPOTRON,0-1,False,False,1584,1566,1r1q1rk1/p2p1pp1/7p/1p6/2pPP2b/P1P2Q2/1P4PP/R1B2RK1,40
vise,Rexonarus,1/2-1/2,False,False,1518,1437,1n3rk1/1r2bpp1/p6p/1p2P3/2pB4/2N5/PP3PPP/R2R2K1,40
Rexonarus,vise,1-0,False,False,1427,1528,r5k1/1b2r1b1/pnnppqpp/5p2/1pPP1P2/3BBNN1/PP3QPP/R4RK1,40
PasChat,VVidyadhar,1-0,False,False,1555,1443,1k1r3r/1p1nqp2/p2p3p/P1pPp1p1/3n4/B2PQ2P/5PP1/1R1BK1NR,40
Rexonarus,Bestukmow,0-1,False,False,1444,1565,r5k1/ppnq2p1/2p5/3pP1Q1/3P4/4P3/PPPB2PP/R5K1,40
Sjviek,alwayslearning,1/2-1/2,False,False,1413,1437,r3r3/pp1b1p2/n2b2kP/3P2p1/2B5/P3P3/1PP2PP1/2KR2NR,40
Rexonarus,vjgreen,0-1,False,False,1449,1588,r4rk1/p2p2pp/1p1Np1n1/4Pp2/3P1Bq1/2PQ2P1/PP5P/3R1RK1,40
PasChat,moydot,1-0,False,False,1536,1562,6r1/ppp2p1k/3p1p1p/4pPr1/P3P3/2PPbP2/1PKN4/3R3R,40
Rexonarus,KanjerEnden,1-0,False,False,1445,1555,rbb5/pp1qk1Q1/2p1p3/4P1N1/3Pp3/2P5/PP4PP/R1B3K1,40
Nealtheverb,KTindle,0-1,False,False,1519,1514,2r2rk1/5ppn/4n2p/p2RP3/P7/2P4P/5PP1/RNB3K1,40
mmschess,mxmobbs,1-0,False,False,1504,1556,r1b5/p1p2Qpk/1pP4p/8/8/P1pq1B1P/5PP1/R5K1,40
KanjerEnden,Rexonarus,1-0,False,False,1545,1451,r5k1/pp2brp1/1q1p3p/4p3/P1P5/3P1NNP/2PB2P1/1R1QK2R,40
alwayslearning,tangerineearth,0-1,False,False,1448,1421,r3r1k1/1bp2pp1/p1n1p3/1p6/1P1p1B2/P1qQP2P/2P2PP1/4R1K1,40
simongriffin,steward,1-0,False,False,1558,1535,r4rk1/q4ppp/2p1bb2/p1p5/5B2/P1PP1P2/1PBQR1PP/R6K,40
AJSB,alwayslearning,1-0,False,False,1570,1453,r1q1r1k1/2p2pp1/b1n1p2p/1pN5/1P1PpP2/P3P1P1/2N3QP/R3K2R,40
steward,simongriffin,0-1,False,False,1543,1550,3r1rk1/ppp2pp1/4p2p/8/3P2PP/1nPPRN2/q1P1B3/2RK4,40
moydot,RedOnion,1-0,False,False,1556,1594,1r4r1/3b1k1p/1P1p1q2/3Pp1p1/4Pp2/1Q3N1P/1P3PP1/R3K2R,40
simongriffin,mxmobbs,1-0,False,False,1542,1562,1rb2rk1/5pp1/p1qp1P1p/1p2n2Q/4P3/P2P3P/1P3RP1/R1B3K1,40
simongriffin,LuigiBot,0-1,False,True,1549,1586,5rk1/1Q1p1p1p/3qpp2/8/2Bp4/3P4/2P2PbP/4R1K1,40
LuigiBot,simongriffin,1-0,True,False,1579,1556,r2b1r1k/p2q1pp1/1p1p3p/2pNpR1Q/P3P2P/1P1PP1P1/2P3K1/5R2,40
simongriffin,LuigiBot,1-0,False,True,1547,1588,6r1/p2kBppN/8/1bpP4/8/P2P3P/2r2PP1/R3R1K1,40
simongriffin,LuigiBot,1-0,False,True,1549,1597,4qkr1/2Bbbpp1/4pn1p/ppp5/8/P2P1P1P/BPPQ2P1/R3R2K,40
moydot,PasChat,1-0,False,False,1539,1544,rn3rk1/4b1p1/2p2p1p/p4P2/2n1NB2/P6P/2P3P1/R4RK1,40
Dreamcaster,Cantabrico,1-0,False,False,1459,1497,r1k2r2/ppp3p1/2q4p/5R2/6Q1/1P1P2P1/P1P1N2P/R5K1,40
Jubela,deepphase,1-0,False,False,1547,1446,r3k2r/3p1p2/1pqBp1p1/p2bP2p/7P/P2BQnP1/1PP2P2/2KRR3,40
Cantabrico,Dreamcaster,1-0,False,False,1489,1467,r5k1/1bp1q2p/5pp1/p1P5/3Q1N2/P3P2P/5PP1/4KB1R,40
irishrover,KingWildBeast,1-0,False,False,1560,1544,r7/pp2k2p/1bpp1p1p/8/1PBNPPb1/2P4P/P2K1nP1/RN6,40
LaurentDelaon,AJSB,1-0,False,False,1408,1582,r1b1q3/3nk3/p1p1p1p1/1p1pPp2/3P2Nr/P1NB4/1PP1Q3/1K1R3R,40
LuigiBot,Uninaut,1-0,True,False,1595,1548,r3rk2/1pp5/p2p1pQp/4p3/1PB1P2q/N2P1P1b/P1P2P1P/4R2K,40
deepphase,Jubela,0-1,False,False,1452,1541,r6r/ppp2kpp/8/8/4Pp1Q/3PbP2/PP4KP/nq5R,40
Jubela,deepphase,0-1,False,False,1551,1442,1r5r/p1kpn3/b1n1p1p1/q1b1Pp1p/PpP5/1N3N1P/QP2BPPB/R3R1K1,40
irishrover,DerrickH,0-1,False,False,1572,1598,r3k3/pp5p/2p3r1/8/1QPqp1n1/Pn6/1P1B1P1P/R2K1B1R,40
deepphase,Jubela,1-0,False,False,1431,1562,r5k1/p2qnr1p/6p1/1pp1N1P1/3pP2P/P7/1PP3K1/R3B1QR,40
Dreamcaster,grandenapoli,1-0,False,False,1459,1422,r2qk2r/p4pp1/2p3n1/1p3PP1/3pP2p/P2P3P/P6Q/R1B2RK1,40
Cantabrico,MarcoParavisi,0-1,False,False,1495,1599,r4rk1/p4ppp/1p2p3/2n5/8/4P2P/P3BPP1/1RR3K1,40
Jubela,deepphase,1-0,False,False,1557,1436,r1b5/p2pkp2/n1p1p3/1p2P3/3P4/6P1/PPP1B2N/2KR4,40
grandenapoli,Dreamcaster,0-1,False,False,1430,1450,r1b3k1/pp3qb1/2n1p2p/3pPr1P/P2P2pN/8/1P1N1P2/R1BQK2R,40
PasChat,JJCH,1-0,False,False,1536,1518,1k1r2r1/ppp2p1p/5B2/P2b1B2/1b6/2P3PP/4nP1K/RN3R2,40
BOBSHOOK,gsinghmahesh,1-0,False,False,1596,1532,3q1rk1/3r1pbp/p2p2p1/P1p1p3/1pP1P2P/1Q1P1N2/1P3PP1/R3K2R,40
JJCH,Luzilein,1-0,False,False,1512,1416,r2qr2k/ppp3pp/3p1n2/3N1p2/5P2/6Q1/PPP2P2/2KR3R,40
Stadlbauer,erbium,1-0,False,False,1408,1591,r4r2/1pNR2pk/1pn3np/2q1p3/4PpQ1/P7/1BP2PPP/5RK1,40
RobertWilton,bellotob,0-1,False,False,1512,1482,r5k1/1p3p1p/pq3p2/2p5/2Pn1B2/3P3P/1P2r1P1/R2Q1K1R,40
erbium,Stadlbauer,1-0,False,False,1587,1412,rn3rk1/3n1pb1/B1p5/3pP1N1/1q1P4/pPN3B1/2PQ2P1/1K1R3R,40
haybail,Dacoit,0-1,False,False,1585,1520,r4knr/2p3pp/5q2/p1b2P2/2B1p1Q1/P1P4P/1P4PK/R1B2R2,40
vjgreen,gsinghmahesh,1-0,False,False,1581,1523,1k1r3r/pnb2q1p/3p1pp1/3Ppn2/2P5/1PB2N2/4BPPP/R2Q1RK1,40
Stadlbauer,erbium,0-1,False,False,1417,1582,5rk1/ppb2rp1/2bp2pp/2p5/2NpP1Pq/3P1P1P/PPP3B1/R3QRK1,40
Gurucool,PasChat,1-0,False,False,1531,1550,r1b3k1/1p1p1pr1/2p4p/p7/2B1Q3/2P5/P1P2PPP/4R1K1,40
Dacoit,LuigiBot,1/2-1/2,False,True,1518,1597,r4b1r/ppq1nQp1/2kp2P1/4p3/PP2P3/3P1P1N/8/RN2K2R,40
KENR,Nealtheverb,0-1,False,False,1492,1517,2r2rk1/ppp3pp/2n1b3/4p1N1/1Pq1p3/P7/1R2NPPP/1Q3RK1,40
erbium,Stadlbauer,1-0,False,False,1577,1422,r3k3/1ppq1p2/p5rp/4pR2/4P3/P1PP3P/1P4PK/R2Q4,40
oradiaa,serrag,0-1,False,False,1495,1406,r4rnk/1b1q3p/2p1pnp1/1p1p2B1/p2P2N1/2PQ4/PPB2PPP/R3R1K1,40
Dreamcaster,mmamaju,1-0,False,False,1445,1458,1k1r3r/ppb2p2/3q1n1p/3P2p1/2P5/5QPP/PP1B1PB1/2KRR3,40
oradiaa,serrag,1-0,False,False,1499,1402,r2qr1k1/3bn1bp/2p3p1/1p1pPpN1/pP1P4/P1P1B2P/2B2PP1/R2QR1K1,40
serrag,oradiaa,0-1,False,False,1408,1493,2r2rk1/pp1b1p1p/1q2p1p1/3p1n2/3P4/bP1B1N2/P4PPP/1R1Q1NRK,40
oradiaa,serrag,1-0,False,False,1487,1414,r1n1kB1r/3q1p1p/1p2p1p1/pN1pPn2/3P4/1P1Q1N2/P4PPP/4RRK1,40
serrag,oradiaa,0-1,False,False,1421,1480,r4rk1/2q2ppp/1p2p3/p1ppn3/P7/1PPb1B1P/5PPN/R2Q2RK,40
oradiaa,serrag,1-0,False,False,1473,1428,r2q1rk1/1b1nnpbp/2pQ2p1/6N1/p3PP2/B1P3N1/P1B3PP/1R2R1K1,40
BOGuk,JerryCXu,0-1,False,False,1463,1502,r2q1rk1/1p1bn2p/p2p1ppB/3P4/4P2R/2N4P/PP2Q1P1/3R2K1,40
serrag,oradiaa,1-0,False,False,1419,1482,2rq1rk1/1p3ppp/pn2p1B1/3pP3/3P4/1P5P/P2N1PPN/b2Q1R1K,40
prakashnaraine,ricardoolivero,0-1,False,False,1583,1588,r2q1rk1/5pp1/p6p/1p6/1Ppp1Q2/P6P/2P2PP1/3R1RK1,40
EVgeniyU,mmamaju,1-0,False,False,1573,1577,2kr2r1/1ppq1p2/p1n1bNpp/8/3pPQ2/5B2/PPP2PP1/R4RK1,40
causation,WinterChess,0-1,False,False,1437,1572,1b1rrqk1/pp3ppp/4b3/8/1P6/P1Q2N1P/1B3PP1/2R2RK1,40
LuigiBot,Mashal,1-0,True,False,1599,1480,rn3r1k/3b2b1/p1ppp1np/1p5q/3PP1p1/1PNBQp1P/P1PB1PP1/2R1NKR1,40
leffejelm,YVVY,1-0,False,False,1555,1548,r1b2rk1/p2n3p/2p2p2/1pP3p1/4N3/3BR3/PP3PPP/R5K1,40
albertobaleia,connorxiang,1-0,False,False,1508,1463,5rk1/1pp5/2n4p/pP1pp3/P5p1/2PP2P1/3NK2P/RN6,40
Mashal,LuigiBot,0-1,False,True,1484,1595,1r1r3k/p1pbqpp1/4pn1p/1pPp4/1Pn5/2P1PPPP/P5K1/R1BQRB2,40
iann,circum,1-0,False,False,1522,1419,4n1k1/p1p2ppp/8/8/3p1b2/3P1N1N/PPP2PPP/6K1,40
zwirek,mischgo,0-1,False,False,1493,1558,r1r3k1/1b1q1ppp/3bp3/1p1p2N1/1P1P2PP/P2QP3/3NBn2/4K1RR,40
Iscvlus,MorrisonHotel,1-0,False,False,1590,1478,5rk1/p5pp/3qrnp1/1pp1b3/3pPB2/3P1R1P/PPPQB1P1/5R1K,40
Lindol,KingRuffus,1-0,False,False,1582,1528,5rk1/pn1q1pp1/1p2bb1p/4N3/1PP5/7P/PB2QPP1/5RK1,40
Cantabrico,gsinghmahesh,1-0,False,False,1506,1536,3rk2r/pp2b3/4p2p/2PpB1p1/3P2P1/4P2P/PP6/1K1R3R,40
gsinghmahesh,serrag,1-0,False,False,1527,1413,5rk1/3q1pbp/2N1p1p1/1Q1n3n/p2P4/P1P1P2P/1P3PPB/R5RK,40
serrag,Bestukmow,0-1,False,False,1418,1566,r1b2rk1/pp5p/2p2npP/3pp3/5q2/3Q3R/PPP2PB1/R4K2,40
JulianKASG,Roetman,0-1,False,False,1417,1422,r4rk1/p2n2pp/1p4p1/2P5/4p3/1P2P3/P1P1R2P/2K1B2R,40
Bestukmow,serrag,1-0,False,False,1561,1423,r4r2/1b1n1p1k/2p3pp/1pb1P3/p3PB2/P1P5/1P1NB1PP/R2R3K,40
FlorencioCasanova,serrag,0-1,False,False,1534,1412,r2q1rk1/2p4p/p3p1p1/1bPnNpb1/1P1P4/1QB5/P4PPP/R3R1K1,40
serrag,Bestukmow,1-0,False,False,1400,1573,r1b2rk1/pp2q1pp/1np1p3/3p1n2/3B2B1/2P2N2/PPQ2PPP/R4RK1,40
alwayslearning,stonedmaster,0-1,False,False,1437,1475,4r1k1/1Np2pbp/2r3p1/1p1n1p2/3PpP1q/P3P1P1/2P4P/R1BQR1K1,40
Rosaflor,alwayslearning,1-0,False,False,1495,1434,r5k1/p3b1pp/2n5/2P2p2/8/3NB2P/PP1N1PP1/2R2RK1,40
alwayslearning,Rosaflor,0-1,False,False,1441,1488,2k4r/1pqn1pp1/p1p1p3/2bpP3/5P2/2N2N1r/PPP2Q2/R1B2RK1,40
IsidroTrabalon,bartab,1-0,False,False,1513,1594,5rk1/ppp3p1/1bn1r1q1/4Pp2/2N2B1p/P1P1PQ1P/1P3PPK/R5R1,40
LDopa,haybail,0-1,False,False,1557,1578,r1b4r/kpq3p1/p2B3p/2p2n2/2Bp4/PQ6/1PP3PP/RN2R1K1,40
PasChat,Bestukmow,1-0,False,False,1534,1592,r1br2k1/pp4pp/4p3/1p5B/8/P2P3P/1PP2RP1/4R1K1,40
Nealtheverb,chesshobbyist,1-0,False,False,1498,1498,r1b2rk1/2p1nppp/p2Q4/1p6/8/6NP/PP3PB1/R3R1K1,40
BOBSHOOK,Matinkurdistan,1-0,False,False,1591,1451,8/1ppk1ppp/p2p4/8/4N3/5P2/PPPb2PP/4rRK1,40
mmschess,Bestukmow,0-1,False,False,1516,1595,r1b2rk1/pp4p1/1np1p2p/3p2q1/3P3P/P1NQ2P1/1PP2P1K/R4R2,40
vise,haybail,0-1,False,False,1535,1571,r4rk1/p1qbb1p1/2p2P1p/1p6/N3QB2/3B3P/P5P1/R3RK2,40
elcafetero,piaanist,1-0,False,False,1513,1449,1r1b2k1/4n1p1/pp2pr2/2p1P2p/P1N2P2/4B1PP/1PP3K1/R2R4,40
Rexonarus,Bestukmow,0-1,False,False,1456,1590,r1br2k1/pp4pp/2p1p3/3pPp2/3PP3/2P2B1P/PP1B2P1/R4NK1,40
vise,MRZWISCHENZUG,1-0,False,False,1526,1574,4r2r/1p1k1pp1/p1qb1n1p/2p1p3/2Pp4/3P3P/PPNQ1PPB/R3R1K1,40
Bestukmow,NHTROGER,1-0,False,False,1584,1474,2rq1rk1/2p2pp1/pp5B/4P3/3Pp1Qn/2P5/PP4P1/R4RK1,40
Rexonarus,vise,0-1,False,False,1463,1519,r4rk1/pbp3bp/1p4p1/8/4p2B/2P4P/PPB2NP1/RN3Q1K,40
vise,Rexonarus,1-0,False,False,1512,1470,r2q3k/pp4p1/4p2p/3pP3/3P4/8/PPQ1N1PP/5RK1,40
vise,pgok,0-1,False,False,1525,1530,r6r/1pp3pp/p2p2k1/3Ppp2/P1P5/7P/BP1N1KP1/R7,40
simongriffin,vise,0-1,False,False,1549,1516,r4r1k/2p1qpb1/npN1p2p/p5p1/2PP4/PP2B2P/3Q1PP1/3RR1K1,40
Bestukmow,LordRudman,0-1,False,False,1594,1496,4rbk1/2p1nppp/p4q2/1p1p4/3P1P2/2P2Q2/PP4PP/R1B3K1,40
BOBSHOOK,valeck,1-0,False,False,1586,1424,2k4r/ppp2p2/3b1n2/1P3qrp/P3pp2/2P2N2/2Q2RPP/R1B3K1,40
GallantFX,simongriffin,0-1,False,False,1523,1541,r4r2/pppn4/4ppk1/3p2p1/3P2PP/1P3N2/P4P2/2KR3R,40
vise,Puckster,0-1,False,False,1529,1436,r4rk1/ppp2ppp/3p4/5q2/2b5/N3B1QP/P5P1/5RK1,40
simongriffin,vise,0-1,False,False,1550,1520,r4rk1/2p2pb1/pp2p2p/4P1p1/1PB2n2/P6P/2PR1PPB/4R1K1,40
connorxiang,valeck,0-1,False,False,1464,1411,2kn3Q/p1pq1p2/1p1p2r1/2b5/3NP3/7P/PPP2PP1/R4RK1,40
vise,ramblinrook,0-1,False,False,1528,1540,r4rk1/1p1bqppp/p1p2n2/3P4/1P2PQ2/P1N5/6PP/R3R1K1,40
Dreamcaster,lurelei,1-0,False,False,1426,1526,r4rk1/1qp2ppp/5B2/1P6/8/P5bP/3NQ3/R4RK1,40
valeck,simongriffin,0-1,False,False,1419,1535,r4rk1/1p2b1p1/p1p1b2p/4Pp2/3P3P/4Q3/1P4PN/qNK3RR,40
lurelei,Dreamcaster,0-1,False,False,1537,1411,r4rk1/pb5p/1pq1pnp1/4Rp2/2P2P2/Pn1P4/1N4PP/R3QBK1,40
KENR,bartab,1-0,False,False,1462,1596,5rk1/p1p2ppp/1b4q1/3p4/3Pn2n/NPPQ2B1/P3NPPP/2R2RK1,40
groovyhassle,vjgreen,0-1,False,False,1401,1577,r4rk1/3n1ppp/pp1p4/3Pp3/1P6/P3B3/2P2PPP/3RR1K1,40
Dreamcaster,simongriffin,0-1,False,False,1422,1536,r4nk1/1p4p1/pqp3bp/2bpp3/8/1PNPPRP1/P1PNQ1BP/6K1,40
Dreamcaster,KingWildBeast,1-0,False,False,1406,1537,2k1r1r1/ppqn4/3b4/2pp1p1p/6nP/1P1PP1PN/PBPNQP2/2KR3R,40
moydot,Cantabrico,1-0,False,False,1522,1514,r2q1r1k/4npp1/p1p4p/2N5/1p3P2/1P1P3N/1PP3P1/R1B2R1K,40
irishrover,mmschess,1-0,False,False,1546,1523,r4r2/4Np1k/p5pp/1p6/2p3n1/2P4P/PP1Q1PPq/RNB1RK2,40
elcafetero,hernandocesar,1-0,False,False,1531,1410,2kr2r1/p1pq3p/1p1p3n/4p3/2N1Pp2/2P2P2/PPQ3PP/1K1R2R1,40
mauroivannobile,YVVY,0-1,False,False,1499,1541,2k1rb1r/2p2p1p/p4q2/P2p2p1/3PPp2/B1P5/3N2PP/4RQK1,40
bartab,prakashnaraine,1/2-1/2,False,False,1585,1590,1r3rk1/2q1bpp1/p3p2p/1p1n3B/2pP4/4R2Q/PPP2PPP/R1B3K1,40
vjgreen,Gotbe,1-0,False,False,1561,1462,1k1r3r/1p3ppp/p2b4/P1p5/2P5/2P2N2/5PPP/R4RK1,40
prakashnaraine,bartab,0-1,False,False,1598,1577,2k2b1r/1pprppp1/p4n2/7p/1P1P4/2NbP2P/3N1PP1/R3K2R,40
sailingsoul,taateli,1-0,False,False,1448,1480,r2qk3/5pr1/b1Q1pn2/1p2p1Np/p2P2nP/P1P5/1P1NBP2/R3K2R,40
leffejelm,Zachariah,0-1,False,False,1557,1583,r7/ppp1k3/3p4/3P1p2/1PP1p3/1n3bP1/1P1P3P/RBB1K3,40
deepphase,Jubela,0-1,False,False,1442,1551,3r2k1/ppp4p/2n1b1p1/4qpP1/7P/2N1pP1B/PP2P3/3RK1R1,40
PasChat,arnove,1-0,False,False,1533,1412,3r2k1/ppp1b2p/2n1p1p1/8/1P1Np3/2P1Q2P/P1q2PP1/R3K2R,40
Jubela,deepphase,0-1,False,False,1562,1431,2b1k1nr/3q2pp/4pp2/8/r7/4BNQ1/1Pn2PPP/3R1RK1,40
irishrover,vise,1-0,False,False,1537,1526,2b2rk1/8/2q1p1np/pp2bpp1/8/3BQ2N/PP1N1PPP/R1B2R1K,40
deepphase,Jubela,0-1,False,False,1436,1557,2kr3r/pp3pq1/3b3p/3pp2b/3nP3/2PPQ2P/PP3P1K/2R2R2,40
Jubela,deepphase,0-1,False,False,1568,1425,1B5r/N2k1ppp/2p2n2/4p3/3br3/1PP5/P4PPP/3R1RK1,40
deepphase,Jubela,1-0,False,False,1413,1580,r3k2r/p4ppp/3b4/Rqpn4/1P1Pp1P1/4P2P/1BNQ1P2/4KR2,40
Jubela,deepphase,1-0,False,False,1575,1418,2b4r/k1bn1pp1/3p1q2/2pPp2p/2N1Pn1P/QP3N2/P1P2PP1/R3KB1R,40
deepphase,Jubela,0-1,False,False,1423,1570,1k1r3r/1p3p2/p2pb3/n1p1p1pp/2P1N1n1/3P2P1/PP1KPPB1/3R3R,40
Jubela,deepphase,1-0,False,False,1565,1428,r1b2k1r/7p/p3p1p1/1p1pP1b1/3p2P1/P2B3P/1PP1N3/R2K1R2,40
deepphase,Jubela,0-1,False,False,1433,1560,2kr3r/ppp2p1p/5Pp1/8/3P3n/1P2P3/P2P1K2/R1B5,40
clubfourhorses,KTindle,0-1,False,False,1479,1517,r4rk1/p4ppp/5b2/1PR1p3/4P3/B1n2N1P/5PP1/R5K1,40
elcafetero,LDopa,0-1,False,False,1546,1541,3r1rk1/qb1p2pp/p1nQp3/1p2Pp2/1P6/P1P1RN2/3N1PPP/R5K1,40
mikedevita,RedOnion,1-0,False,False,1570,1589,r5r1/4bk2/2p2n1p/4p1p1/p3P3/P2P1Q1P/2P1N1P1/R3K3,40
KTindle,mikedevita,0-1,False,False,1525,1546,q5k1/2p2Qpp/2b4B/p1b5/2P1p3/3P1PP1/PP2N2P/R3K2R,40
